Distance,Angle,Velocity
0.371094,-18.396,-0.234375
0.363281,-17.8477,-0.234375
0.363281,-17.8477,-0.234375
0.363281,-17.8477,-0.234375
0.363281,-17.8477,-0.234375
0.363281,-17.8477,-0.234375
0.363281,-17.8477,-0.234375
0.355469,-18.4218,-0.195312
0.355469,-18.4218,-0.195312
0.355469,-18.4218,-0.195312
0.355469,-18.4218,-0.195312
0.355469,-18.4218,-0.195312
0.355469,-18.4218,-0.195312
0.347656,-17.822,-0.15625
0.347656,-17.822,-0.15625
0.347656,-17.822,-0.15625
0.347656,-17.822,-0.15625
0.347656,-17.822,-0.15625
0.347656,-17.822,-0.15625
0.339844,-18.8499,-0.15625
0.339844,-18.8499,-0.15625
0.339844,-18.8499,-0.15625
0.339844,-18.8499,-0.15625
0.339844,-18.8499,-0.15625
0.339844,-18.8499,-0.15625
0.339844,-18.8499,-0.15625
0.335938,-19.4477,-0.195312
0.335938,-19.4477,-0.195312
0.335938,-19.4477,-0.195312
0.335938,-19.4477,-0.195312
0.335938,-19.4477,-0.195312
0.335938,-19.4477,-0.195312
0.332031,-21.6288,-0.195312
0.332031,-21.6288,-0.195312
0.332031,-21.6288,-0.195312
0.332031,-21.6288,-0.195312
0.332031,-21.6288,-0.195312
0.332031,-21.6288,-0.195312
0.320312,-21.7963,-0.15625
0.320312,-21.7963,-0.15625
0.320312,-21.7963,-0.15625
0.320312,-21.7963,-0.15625
0.320312,-21.7963,-0.15625
0.320312,-21.7963,-0.15625
0.316406,-21.881,-0.078125
0.316406,-21.881,-0.078125
0.316406,-21.881,-0.078125
0.316406,-21.881,-0.078125
0.316406,-21.881,-0.078125
0.316406,-21.881,-0.078125
0.316406,-21.881,-0.078125
0.324219,-21.4276,-0.078125
0.324219,-21.4276,-0.078125
0.324219,-21.4276,-0.078125
0.324219,-21.4276,-0.078125
0.324219,-21.4276,-0.078125
0.324219,-21.4276,-0.078125
0.332031,-20.9869,-0.0390625
0.332031,-20.9869,-0.0390625
0.332031,-20.9869,-0.0390625
0.332031,-20.9869,-0.0390625
0.332031,-20.9869,-0.0390625
0.332031,-20.9869,-0.0390625
0.339844,-20.6035,-0.0390625
0.339844,-20.6035,-0.0390625
0.339844,-20.6035,-0.0390625
0.339844,-20.6035,-0.0390625
0.339844,-20.6035,-0.0390625
0.339844,-20.6035,-0.0390625
0.34375,-20.1968,-0.0390625
0.34375,-20.1968,-0.0390625
0.34375,-20.1968,-0.0390625
0.34375,-20.1968,-0.0390625
0.34375,-20.1968,-0.0390625
0.34375,-20.1968,-0.0390625
0.34375,-20.1968,-0.0390625
0.351562,-19.8209,0.0
0.351562,-19.8209,0.0
0.351562,-19.8209,0.0
0.351562,-19.8209,0.0
0.351562,-19.8209,0.0
0.351562,-19.8209,0.0
0.359375,-19.5182,0.0
0.359375,-19.5182,0.0
0.359375,-19.5182,0.0
0.359375,-19.5182,0.0
0.359375,-19.5182,0.0
0.359375,-19.5182,0.0
0.363281,-19.192,0.0
0.363281,-19.192,0.0
0.363281,-19.192,0.0
0.363281,-19.192,0.0
0.363281,-19.192,0.0
0.363281,-19.192,0.0
0.367188,-18.909,0.0
0.367188,-18.909,0.0
0.367188,-18.909,0.0
0.367188,-18.909,0.0
0.367188,-18.909,0.0
0.367188,-18.909,0.0
0.367188,-18.909,0.0
0.375,-18.5066,0.0
0.375,-18.5066,0.0
0.375,-18.5066,0.0
0.375,-18.5066,0.0
0.375,-18.5066,0.0
0.375,-18.5066,0.0
0.378906,-18.1235,0.0
0.378906,-18.1235,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.386719,-17.5724,0.0
0.488281,-20.4877,-0.195312
0.488281,-20.4877,-0.195312
0.488281,-20.4877,-0.195312
0.488281,-20.4877,-0.195312
0.488281,-20.4877,-0.195312
0.488281,-20.4877,-0.195312
0.46875,-20.5549,-0.195312
0.46875,-20.5549,-0.195312
0.46875,-20.5549,-0.195312
0.46875,-20.5549,-0.195312
0.46875,-20.5549,-0.195312
0.46875,-20.5549,-0.195312
0.472656,-20.7025,-0.195312
0.472656,-20.7025,-0.195312
0.472656,-20.7025,-0.195312
0.472656,-20.7025,-0.195312
0.472656,-20.7025,-0.195312
0.472656,-20.7025,-0.195312
0.476562,-21.1893,-0.195312
0.476562,-21.1893,-0.195312
0.476562,-21.1893,-0.195312
0.476562,-21.1893,-0.195312
0.476562,-21.1893,-0.195312
0.476562,-21.1893,-0.195312
0.476562,-21.1893,-0.195312
0.492188,-18.8683,-0.234375
0.492188,-18.8683,-0.234375
0.492188,-18.8683,-0.234375
0.492188,-18.8683,-0.234375
0.492188,-18.8683,-0.234375
0.492188,-18.8683,-0.234375
0.476562,-19.0958,-0.117188
0.476562,-19.0958,-0.117188
0.476562,-19.0958,-0.117188
0.476562,-19.0958,-0.117188
0.476562,-19.0958,-0.117188
0.476562,-19.0958,-0.117188
0.460938,-19.1458,-0.117188
0.460938,-19.1458,-0.117188
0.460938,-19.1458,-0.117188
0.460938,-19.1458,-0.117188
0.460938,-19.1458,-0.117188
0.460938,-19.1458,-0.117188
0.453125,-18.8924,-0.078125
0.453125,-18.8924,-0.078125
0.453125,-18.8924,-0.078125
0.453125,-18.8924,-0.078125
0.453125,-18.8924,-0.078125
0.453125,-18.8924,-0.078125
0.453125,-18.8924,-0.078125
0.457031,-18.9441,-0.15625
0.457031,-18.9441,-0.15625
0.457031,-18.9441,-0.15625
0.457031,-18.9441,-0.15625
0.457031,-18.9441,-0.15625
0.457031,-18.9441,-0.15625
0.445312,-18.994,-0.15625
0.445312,-18.994,-0.15625
0.445312,-18.994,-0.15625
0.445312,-18.994,-0.15625
0.445312,-18.994,-0.15625
0.445312,-18.994,-0.15625
0.449219,-19.1587,-0.195312
0.449219,-19.1587,-0.195312
0.449219,-19.1587,-0.195312
0.449219,-19.1587,-0.195312
0.449219,-19.1587,-0.195312
0.449219,-19.1587,-0.195312
0.457031,-18.9146,-0.195312
0.457031,-18.9146,-0.195312
0.457031,-18.9146,-0.195312
0.457031,-18.9146,-0.195312
0.457031,-18.9146,-0.195312
0.457031,-18.9146,-0.195312
0.457031,-18.9146,-0.195312
0.441406,-19.5813,-0.15625
0.441406,-19.5813,-0.15625
0.441406,-19.5813,-0.15625
0.441406,-19.5813,-0.15625
0.441406,-19.5813,-0.15625
0.441406,-19.5813,-0.15625
0.425781,-19.7373,-0.15625
0.425781,-19.7373,-0.15625
0.425781,-19.7373,-0.15625
0.425781,-19.7373,-0.15625
0.425781,-19.7373,-0.15625
0.425781,-19.7373,-0.15625
0.414062,-19.8042,-0.15625
0.414062,-19.8042,-0.15625
0.414062,-19.8042,-0.15625
0.414062,-19.8042,-0.15625
0.414062,-19.8042,-0.15625
0.414062,-19.8042,-0.15625
0.402344,-19.6388,-0.15625
0.402344,-19.6388,-0.15625
0.402344,-19.6388,-0.15625
0.402344,-19.6388,-0.15625
0.402344,-19.6388,-0.15625
0.402344,-19.6388,-0.15625
0.402344,-19.6388,-0.15625
0.390625,-20.2844,-0.15625
0.390625,-20.2844,-0.15625
0.390625,-20.2844,-0.15625
0.390625,-20.2844,-0.15625
0.390625,-20.2844,-0.15625
0.390625,-20.2844,-0.15625
0.378906,-20.6838,-0.195312
0.378906,-20.6838,-0.195312
0.378906,-20.6838,-0.195312
0.378906,-20.6838,-0.195312
0.378906,-20.6838,-0.195312
0.378906,-20.6838,-0.195312
0.367188,-20.4765,-0.195312
0.367188,-20.4765,-0.195312
0.367188,-20.4765,-0.195312
0.367188,-20.4765,-0.195312
0.367188,-20.4765,-0.195312
0.367188,-20.4765,-0.195312
0.355469,-21.0187,-0.195312
0.355469,-21.0187,-0.195312
0.355469,-21.0187,-0.195312
0.355469,-21.0187,-0.195312
0.355469,-21.0187,-0.195312
0.355469,-21.0187,-0.195312
0.355469,-21.0187,-0.195312
0.34375,-23.3548,-0.15625
0.34375,-23.3548,-0.15625
0.34375,-23.3548,-0.15625
0.34375,-23.3548,-0.15625
0.34375,-23.3548,-0.15625
0.34375,-23.3548,-0.15625
0.339844,-23.3929,-0.0390625
0.339844,-23.3929,-0.0390625
0.339844,-23.3929,-0.0390625
0.339844,-23.3929,-0.0390625
0.339844,-23.3929,-0.0390625
0.339844,-23.3929,-0.0390625
0.332031,-22.8605,0.0
0.332031,-22.8605,0.0
0.332031,-22.8605,0.0
0.332031,-22.8605,0.0
0.332031,-22.8605,0.0
0.332031,-22.8605,0.0
0.328125,-22.4777,0.0
0.328125,-22.4777,0.0
0.328125,-22.4777,0.0
0.328125,-22.4777,0.0
0.328125,-22.4777,0.0
0.328125,-22.4777,0.0
0.328125,-22.4777,0.0
0.335938,-21.5009,0.0
0.335938,-21.5009,0.0
0.335938,-21.5009,0.0
0.335938,-21.5009,0.0
0.335938,-21.5009,0.0
0.335938,-21.5009,0.0
0.34375,-20.5176,0.0
0.34375,-20.5176,0.0
0.34375,-20.5176,0.0
0.34375,-20.5176,0.0
0.34375,-20.5176,0.0
0.34375,-20.5176,0.0
0.351562,-19.5145,0.0
0.351562,-19.5145,0.0
0.351562,-19.5145,0.0
0.351562,-19.5145,0.0
0.351562,-19.5145,0.0
0.351562,-19.5145,0.0
0.359375,-18.5195,0.0
0.359375,-18.5195,0.0
0.359375,-18.5195,0.0
0.359375,-18.5195,0.0
0.359375,-18.5195,0.0
0.359375,-18.5195,0.0
0.359375,-18.5195,0.0
0.367188,-17.5962,0.0
0.367188,-17.5962,0.0
0.367188,-17.5962,0.0
0.367188,-17.5962,0.0
0.367188,-17.5962,0.0
0.367188,-17.5962,0.0
0.386719,-16.2492,0.0
0.386719,-16.2492,0.0
0.285156,-23.2291,0.625
0.285156,-23.2291,0.625
0.285156,-23.2291,0.625
0.285156,-23.2291,0.625
0.285156,-23.2291,0.625
0.285156,-23.2291,0.625
0.328125,-19.992,0.546875
0.328125,-19.992,0.546875
0.328125,-19.992,0.546875
0.328125,-19.992,0.546875
0.328125,-19.992,0.546875
0.328125,-19.992,0.546875
0.320312,-19.9343,0.507812
0.320312,-19.9343,0.507812
0.320312,-19.9343,0.507812
0.320312,-19.9343,0.507812
0.320312,-19.9343,0.507812
0.320312,-19.9343,0.507812
0.320312,-19.9343,0.507812
0.316406,-20.4112,0.507812
0.316406,-20.4112,0.507812
0.316406,-20.4112,0.507812
0.316406,-20.4112,0.507812
0.316406,-20.4112,0.507812
0.316406,-20.4112,0.507812
0.355469,-20.6277,0.46875
0.355469,-20.6277,0.46875
0.355469,-20.6277,0.46875
0.355469,-20.6277,0.46875
0.355469,-20.6277,0.46875
0.355469,-20.6277,0.46875
0.34375,-19.9231,0.46875
0.34375,-19.9231,0.46875
0.34375,-19.9231,0.46875
0.34375,-19.9231,0.46875
0.34375,-19.9231,0.46875
0.34375,-19.9231,0.46875
0.332031,-21.1518,0.429688
0.332031,-21.1518,0.429688
0.332031,-21.1518,0.429688
0.332031,-21.1518,0.429688
0.332031,-21.1518,0.429688
0.332031,-21.1518,0.429688
0.332031,-21.1518,0.429688
0.371094,-21.1668,0.429688
0.371094,-21.1668,0.429688
0.371094,-21.1668,0.429688
0.371094,-21.1668,0.429688
0.371094,-21.1668,0.429688
0.371094,-21.1668,0.429688
0.351562,-21.0056,0.46875
0.351562,-21.0056,0.46875
0.351562,-21.0056,0.46875
0.351562,-21.0056,0.46875
0.351562,-21.0056,0.46875
0.351562,-21.0056,0.46875
0.386719,-20.3086,0.429688
0.386719,-20.3086,0.429688
0.386719,-20.3086,0.429688
0.386719,-20.3086,0.429688
0.386719,-20.3086,0.429688
0.386719,-20.3086,0.429688
0.414062,-20.9963,0.390625
0.414062,-20.9963,0.390625
0.414062,-20.9963,0.390625
0.414062,-20.9963,0.390625
0.414062,-20.9963,0.390625
0.414062,-20.9963,0.390625
0.414062,-20.9963,0.390625
0.386719,-21.5855,0.390625
0.386719,-21.5855,0.390625
0.386719,-21.5855,0.390625
0.386719,-21.5855,0.390625
0.386719,-21.5855,0.390625
0.386719,-21.5855,0.390625
0.367188,-21.8302,0.390625
0.367188,-21.8302,0.390625
0.367188,-21.8302,0.390625
0.367188,-21.8302,0.390625
0.367188,-21.8302,0.390625
0.367188,-21.8302,0.390625
0.347656,-22.13,0.351562
0.347656,-22.13,0.351562
0.347656,-22.13,0.351562
0.347656,-22.13,0.351562
0.347656,-22.13,0.351562
0.347656,-22.13,0.351562
0.332031,-21.5629,0.390625
0.332031,-21.5629,0.390625
0.332031,-21.5629,0.390625
0.332031,-21.5629,0.390625
0.332031,-21.5629,0.390625
0.332031,-21.5629,0.390625
0.332031,-21.5629,0.390625
0.316406,-20.6091,0.429688
0.316406,-20.6091,0.429688
0.316406,-20.6091,0.429688
0.316406,-20.6091,0.429688
0.316406,-20.6091,0.429688
0.316406,-20.6091,0.429688
0.351562,-18.8702,0.351562
0.351562,-18.8702,0.351562
0.351562,-18.8702,0.351562
0.351562,-18.8702,0.351562
0.351562,-18.8702,0.351562
0.351562,-18.8702,0.351562
0.332031,-20.9625,0.46875
0.332031,-20.9625,0.46875
0.332031,-20.9625,0.46875
0.332031,-20.9625,0.46875
0.332031,-20.9625,0.46875
0.332031,-20.9625,0.46875
0.371094,-20.4877,0.46875
0.371094,-20.4877,0.46875
0.371094,-20.4877,0.46875
0.371094,-20.4877,0.46875
0.371094,-20.4877,0.46875
0.371094,-20.4877,0.46875
0.371094,-20.4877,0.46875
0.398438,-20.1577,0.429688
0.398438,-20.1577,0.429688
0.398438,-20.1577,0.429688
0.398438,-20.1577,0.429688
0.398438,-20.1577,0.429688
0.398438,-20.1577,0.429688
0.429688,-20.8521,0.46875
0.429688,-20.8521,0.46875
0.429688,-20.8521,0.46875
0.429688,-20.8521,0.46875
0.429688,-20.8521,0.46875
0.429688,-20.8521,0.46875
0.453125,-19.7391,0.46875
0.453125,-19.7391,0.46875
0.453125,-19.7391,0.46875
0.453125,-19.7391,0.46875
0.453125,-19.7391,0.46875
0.453125,-19.7391,0.46875
0.46875,-18.6837,0.429688
0.46875,-18.6837,0.429688
0.46875,-18.6837,0.429688
0.46875,-18.6837,0.429688
0.46875,-18.6837,0.429688
0.46875,-18.6837,0.429688
0.46875,-18.6837,0.429688
0.484375,-19.8804,0.46875
0.484375,-19.8804,0.46875
0.484375,-19.8804,0.46875
0.484375,-19.8804,0.46875
0.484375,-19.8804,0.46875
0.484375,-19.8804,0.46875
0.488281,-17.4789,0.351562
0.488281,-17.4789,0.351562
0.488281,-17.4789,0.351562
0.488281,-17.4789,0.351562
0.488281,-17.4789,0.351562
0.488281,-17.4789,0.351562
0.5,-17.8863,0.351562
0.5,-17.8863,0.351562
0.5,-17.8863,0.351562
0.5,-17.8863,0.351562
0.5,-17.8863,0.351562
0.5,-17.8863,0.351562
0.488281,-19.9603,-0.234375
0.488281,-19.9603,-0.234375
0.488281,-19.9603,-0.234375
0.488281,-19.9603,-0.234375
0.488281,-19.9603,-0.234375
0.488281,-19.9603,-0.234375
0.5,-20.0739,-0.234375
0.5,-20.0739,-0.234375
0.5,-20.0739,-0.234375
0.5,-20.0739,-0.234375
0.5,-20.0739,-0.234375
0.5,-20.0739,-0.234375
0.5,-20.0739,-0.234375
0.457031,-20.2303,-0.234375
0.457031,-20.2303,-0.234375
0.457031,-20.2303,-0.234375
0.457031,-20.2303,-0.234375
0.457031,-20.2303,-0.234375
0.457031,-20.2303,-0.234375
0.472656,-18.9238,-0.234375
0.472656,-18.9238,-0.234375
0.472656,-18.9238,-0.234375
0.472656,-18.9238,-0.234375
0.472656,-18.9238,-0.234375
0.472656,-18.9238,-0.234375
0.488281,-17.8055,-0.273438
0.488281,-17.8055,-0.273438
0.488281,-17.8055,-0.273438
0.488281,-17.8055,-0.273438
0.488281,-17.8055,-0.273438
0.488281,-17.8055,-0.273438
0.5,-17.8679,-0.273438
0.5,-17.8679,-0.273438
0.5,-17.8679,-0.273438
0.5,-17.8679,-0.273438
0.5,-17.8679,-0.273438
0.5,-17.8679,-0.273438
0.5,-17.8679,-0.273438
0.472656,-18.7464,-0.15625
0.472656,-18.7464,-0.15625
0.472656,-18.7464,-0.15625
0.472656,-18.7464,-0.15625
0.472656,-18.7464,-0.15625
0.472656,-18.7464,-0.15625
0.480469,-18.256,-0.195312
0.480469,-18.256,-0.195312
0.480469,-18.256,-0.195312
0.480469,-18.256,-0.195312
0.480469,-18.256,-0.195312
0.480469,-18.256,-0.195312
0.484375,-17.477,-0.195312
0.484375,-17.477,-0.195312
0.484375,-17.477,-0.195312
0.484375,-17.477,-0.195312
0.484375,-17.477,-0.195312
0.484375,-17.477,-0.195312
0.484375,-17.7908,-0.15625
0.484375,-17.7908,-0.15625
0.484375,-17.7908,-0.15625
0.484375,-17.7908,-0.15625
0.484375,-17.7908,-0.15625
0.484375,-17.7908,-0.15625
0.484375,-17.7908,-0.15625
0.488281,-17.9837,-0.195312
0.488281,-17.9837,-0.195312
0.488281,-17.9837,-0.195312
0.488281,-17.9837,-0.195312
0.488281,-17.9837,-0.195312
0.488281,-17.9837,-0.195312
0.472656,-17.8551,-0.117188
0.472656,-17.8551,-0.117188
0.472656,-17.8551,-0.117188
0.472656,-17.8551,-0.117188
0.472656,-17.8551,-0.117188
0.472656,-17.8551,-0.117188
0.476562,-17.5926,-0.15625
0.476562,-17.5926,-0.15625
0.476562,-17.5926,-0.15625
0.476562,-17.5926,-0.15625
0.476562,-17.5926,-0.15625
0.476562,-17.5926,-0.15625
0.480469,-17.4202,-0.195312
0.480469,-17.4202,-0.195312
0.480469,-17.4202,-0.195312
0.480469,-17.4202,-0.195312
0.480469,-17.4202,-0.195312
0.480469,-17.4202,-0.195312
0.480469,-17.4202,-0.195312
0.464844,-17.6384,-0.195312
0.464844,-17.6384,-0.195312
0.464844,-17.6384,-0.195312
0.464844,-17.6384,-0.195312
0.464844,-17.6384,-0.195312
0.464844,-17.6384,-0.195312
0.445312,-17.6237,-0.195312
0.445312,-17.6237,-0.195312
0.445312,-17.6237,-0.195312
0.445312,-17.6237,-0.195312
0.445312,-17.6237,-0.195312
0.445312,-17.6237,-0.195312
0.464844,-18.4439,-0.234375
0.464844,-18.4439,-0.234375
0.464844,-18.4439,-0.234375
0.464844,-18.4439,-0.234375
0.464844,-18.4439,-0.234375
0.464844,-18.4439,-0.234375
0.480469,-18.0628,-0.273438
0.480469,-18.0628,-0.273438
0.480469,-18.0628,-0.273438
0.480469,-18.0628,-0.273438
0.480469,-18.0628,-0.273438
0.480469,-18.0628,-0.273438
0.480469,-18.0628,-0.273438
0.441406,-18.0241,-0.234375
0.441406,-18.0241,-0.234375
0.441406,-18.0241,-0.234375
0.441406,-18.0241,-0.234375
0.441406,-18.0241,-0.234375
0.441406,-18.0241,-0.234375
0.414062,-17.7779,-0.234375
0.414062,-17.7779,-0.234375
0.414062,-17.7779,-0.234375
0.414062,-17.7779,-0.234375
0.414062,-17.7779,-0.234375
0.414062,-17.7779,-0.234375
0.386719,-17.9763,-0.234375
0.386719,-17.9763,-0.234375
0.386719,-17.9763,-0.234375
0.386719,-17.9763,-0.234375
0.386719,-17.9763,-0.234375
0.386719,-17.9763,-0.234375
0.355469,-18.5766,-0.234375
0.355469,-18.5766,-0.234375
0.355469,-18.5766,-0.234375
0.355469,-18.5766,-0.234375
0.355469,-18.5766,-0.234375
0.355469,-18.5766,-0.234375
0.355469,-18.5766,-0.234375
0.34375,-16.5664,-0.195312
0.34375,-16.5664,-0.195312
0.34375,-16.5664,-0.195312
0.34375,-16.5664,-0.195312
0.34375,-16.5664,-0.195312
0.34375,-16.5664,-0.195312
0.335938,-17.4642,-0.195312
0.335938,-17.4642,-0.195312
0.335938,-17.4642,-0.195312
0.335938,-17.4642,-0.195312
0.335938,-17.4642,-0.195312
0.335938,-17.4642,-0.195312
0.328125,-17.3964,-0.15625
0.328125,-17.3964,-0.15625
0.328125,-17.3964,-0.15625
0.328125,-17.3964,-0.15625
0.328125,-17.3964,-0.15625
0.328125,-17.3964,-0.15625
0.324219,-16.8475,-0.078125
0.324219,-16.8475,-0.078125
0.324219,-16.8475,-0.078125
0.324219,-16.8475,-0.078125
0.324219,-16.8475,-0.078125
0.324219,-16.8475,-0.078125
0.324219,-16.8475,-0.078125
0.324219,-17.2901,0.0
0.324219,-17.2901,0.0
0.324219,-17.2901,0.0
0.324219,-17.2901,0.0
0.324219,-17.2901,0.0
0.324219,-17.2901,0.0
0.324219,-17.4367,0.0
0.324219,-17.4367,0.0
0.324219,-17.4367,0.0
0.324219,-17.4367,0.0
0.324219,-17.4367,0.0
0.324219,-17.4367,0.0
0.417969,-16.4442,0.0
0.417969,-16.4442,0.0
0.417969,-16.4442,0.0
0.417969,-16.4442,0.0
0.417969,-16.4442,0.0
0.417969,-16.4442,0.0
0.246094,-19.689,0.429688
0.246094,-19.689,0.429688
0.246094,-19.689,0.429688
0.246094,-19.689,0.429688
0.246094,-19.689,0.429688
0.246094,-19.689,0.429688
0.296875,-20.0366,0.429688
0.296875,-20.0366,0.429688
0.296875,-20.0366,0.429688
0.296875,-20.0366,0.429688
0.296875,-20.0366,0.429688
0.296875,-20.0366,0.429688
0.296875,-21.1105,0.429688
0.296875,-21.1105,0.429688
0.296875,-21.1105,0.429688
0.296875,-21.1105,0.429688
0.296875,-21.1105,0.429688
0.296875,-21.1105,0.429688
0.292969,-22.3983,0.429688
0.292969,-22.3983,0.429688
0.292969,-22.3983,0.429688
0.292969,-22.3983,0.429688
0.292969,-22.3983,0.429688
0.292969,-22.3983,0.429688
0.292969,-22.3983,0.429688
0.460938,-19.8283,0.234375
0.460938,-19.8283,0.234375
0.460938,-19.8283,0.234375
0.460938,-19.8283,0.234375
0.460938,-19.8283,0.234375
0.460938,-19.8283,0.234375
0.460938,-21.1687,0.195312
0.460938,-21.1687,0.195312
0.460938,-21.1687,0.195312
0.460938,-21.1687,0.195312
0.460938,-21.1687,0.195312
0.460938,-21.1687,0.195312
0.460938,-21.1687,0.195312
0.464844,-21.8151,0.15625
0.464844,-21.8151,0.15625
0.464844,-21.8151,0.15625
0.464844,-21.8151,0.15625
0.464844,-21.8151,0.15625
0.464844,-21.8151,0.15625
0.464844,-22.2508,0.117188
0.464844,-22.2508,0.117188
0.464844,-22.2508,0.117188
0.464844,-22.2508,0.117188
0.464844,-22.2508,0.117188
0.464844,-22.2508,0.117188
0.464844,-22.6766,0.078125
0.464844,-22.6766,0.078125
0.464844,-22.6766,0.078125
0.464844,-22.6766,0.078125
0.464844,-22.6766,0.078125
0.464844,-22.6766,0.078125
0.46875,-23.1093,0.078125
0.46875,-23.1093,0.078125
0.46875,-23.1093,0.078125
0.46875,-23.1093,0.078125
0.46875,-23.1093,0.078125
0.46875,-23.1093,0.078125
0.46875,-23.1093,0.078125
0.46875,-23.3929,0.0390625
0.46875,-23.3929,0.0390625
0.46875,-23.3929,0.0390625
0.46875,-23.3929,0.0390625
0.46875,-23.3929,0.0390625
0.46875,-23.3929,0.0390625
0.46875,-23.6599,0.0390625
0.46875,-23.6599,0.0390625
0.46875,-23.6599,0.0390625
0.46875,-23.6599,0.0390625
0.46875,-23.6599,0.0390625
0.46875,-23.6599,0.0390625
0.46875,-23.7019,0.0
0.46875,-23.7019,0.0
0.46875,-23.7019,0.0
0.46875,-23.7019,0.0
0.46875,-23.7019,0.0
0.46875,-23.7019,0.0
0.472656,-23.721,0.0
0.472656,-23.721,0.0
0.472656,-23.721,0.0
0.472656,-23.721,0.0
0.472656,-23.721,0.0
0.472656,-23.721,0.0
0.472656,-23.721,0.0
0.472656,-23.4234,-0.0390625
0.472656,-23.4234,-0.0390625
0.472656,-23.4234,-0.0390625
0.472656,-23.4234,-0.0390625
0.472656,-23.4234,-0.0390625
0.472656,-23.4234,-0.0390625
0.476562,-22.6936,-0.117188
0.476562,-22.6936,-0.117188
0.476562,-22.6936,-0.117188
0.476562,-22.6936,-0.117188
0.476562,-22.6936,-0.117188
0.476562,-22.6936,-0.117188
0.480469,-21.8207,-0.15625
0.480469,-21.8207,-0.15625
0.480469,-21.8207,-0.15625
0.480469,-21.8207,-0.15625
0.480469,-21.8207,-0.15625
0.480469,-21.8207,-0.15625
0.484375,-20.3963,-0.15625
0.484375,-20.3963,-0.15625
0.484375,-20.3963,-0.15625
0.484375,-20.3963,-0.15625
0.484375,-20.3963,-0.15625
0.484375,-20.3963,-0.15625
0.484375,-20.3963,-0.15625
0.492188,-19.1754,-0.195312
0.492188,-19.1754,-0.195312
0.492188,-19.1754,-0.195312
0.492188,-19.1754,-0.195312
0.492188,-19.1754,-0.195312
0.492188,-19.1754,-0.195312
0.496094,-18.9035,-0.195312
0.496094,-18.9035,-0.195312
0.496094,-18.9035,-0.195312
0.496094,-18.9035,-0.195312
0.496094,-18.9035,-0.195312
0.496094,-18.9035,-0.195312
0.496094,-18.5232,-0.234375
0.496094,-18.5232,-0.234375
0.496094,-18.5232,-0.234375
0.496094,-18.5232,-0.234375
0.496094,-18.5232,-0.234375
0.496094,-18.5232,-0.234375
0.5,-17.8973,-0.234375
0.5,-17.8973,-0.234375
0.5,-17.8973,-0.234375
0.5,-17.8973,-0.234375
0.5,-17.8973,-0.234375
0.5,-17.8973,-0.234375
0.5,-17.8973,-0.234375
0.480469,-17.5852,-0.234375
0.480469,-17.5852,-0.234375
0.480469,-17.5852,-0.234375
0.480469,-17.5852,-0.234375
0.480469,-17.5852,-0.234375
0.480469,-17.5852,-0.234375
0.484375,-17.6091,-0.234375
0.484375,-17.6091,-0.234375
0.484375,-17.6091,-0.234375
0.484375,-17.6091,-0.234375
0.484375,-17.6091,-0.234375
0.484375,-17.6091,-0.234375
0.488281,-19.007,-0.234375
0.488281,-19.007,-0.234375
0.488281,-19.007,-0.234375
0.488281,-19.007,-0.234375
0.488281,-19.007,-0.234375
0.488281,-19.007,-0.234375
0.488281,-19.007,-0.234375
0.496094,-19.1976,-0.234375
0.496094,-19.1976,-0.234375
0.496094,-19.1976,-0.234375
0.496094,-19.1976,-0.234375
0.496094,-19.1976,-0.234375
0.496094,-19.1976,-0.234375
0.460938,-20.7511,-0.234375
0.460938,-20.7511,-0.234375
0.460938,-20.7511,-0.234375
0.460938,-20.7511,-0.234375
0.460938,-20.7511,-0.234375
0.460938,-20.7511,-0.234375
0.425781,-20.9288,-0.234375
0.425781,-20.9288,-0.234375
0.425781,-20.9288,-0.234375
0.425781,-20.9288,-0.234375
0.425781,-20.9288,-0.234375
0.425781,-20.9288,-0.234375
0.425781,-20.9288,-0.234375
