Distance,Angle,Velocity,Label
0.476562,-15.2572,-0.273438,0
0.261719,-0.192338,-0.273438,1
0.25,166.163,-1.01562,1
0.5,-23.4214,0.195312,0
0.300781,-22.9592,0.0,0
0.328125,5.66572,-1.17188,1
0.34375,102.435,-0.742188,1
0.335938,78.7691,-0.585938,1
0.199219,180.199,-0.15625,1
0.3125,94.6527,-1.52344,1
0.246094,188.756,-0.78125,1
0.59375,-16.4679,0.195312,0
0.289062,191.015,-0.3125,1
0.324219,87.8226,-0.273438,1
0.214844,166.307,-0.15625,1
0.25,-3.44142,-0.15625,1
0.265625,-10.2325,-0.3125,1
0.675781,-16.8512,0.234375,0
0.28125,7.04507,-0.195312,1
0.5625,-19.5201,-0.15625,0
0.25,96.8813,-0.351562,1
0.289062,-20.8147,0.0,0
0.386719,-20.6203,-0.15625,0
0.296875,7.59157,-0.234375,1
0.355469,-20.7792,-0.273438,0
0.570312,-20.4616,-0.0390625,0
0.230469,-3.79008,-0.390625,1
0.269531,173.281,-0.234375,1
0.285156,94.6808,-0.78125,1
0.402344,-19.9622,0.390625,0
0.351562,-19.598,-0.15625,0
0.28125,5.2863,-0.625,1
0.316406,10.6361,-0.195312,1
0.539062,-18.56,0.0390625,0
0.363281,8.43915,-0.546875,1
0.25,-3.49923,-0.15625,1
0.316406,8.07518,-0.3125,1
0.253906,189.753,-0.15625,1
0.367188,103.211,-1.28906,1
0.539062,-21.2793,0.0390625,0
0.726562,-10.7482,0.234375,0
0.378906,13.9544,-1.01562,1
0.300781,-15.5256,-1.52344,1
0.378906,-18.6818,-0.15625,0
0.480469,-16.9498,0.3125,0
0.34375,-22.4569,0.351562,0
0.375,-30.1637,0.0,0
0.605469,-17.8955,0.234375,0
0.390625,84.2675,-0.351562,1
0.257812,12.5478,-0.273438,1
0.582031,-22.2244,0.117188,0
0.269531,97.7045,-0.742188,1
0.367188,8.66548,-1.01562,1
0.429688,-23.6026,-0.15625,0
0.375,19.7744,-1.21094,1
0.597656,-22.5951,-0.0390625,0
0.480469,-21.9677,-0.117188,0
0.53125,-21.0599,0.0390625,0
0.285156,189.329,-0.273438,1
0.265625,187.946,-1.09375,1
0.632812,-15.6763,0.0390625,0
0.671875,1.64384,0.15625,0
0.410156,182.902,-0.351562,1
0.558594,-22.2584,-0.117188,0
0.621094,-22.7922,-0.351562,0
0.289062,2.74274,-1.05469,1
0.230469,160.502,-0.625,1
0.308594,184.644,-0.3125,1
0.542969,-19.2124,-0.15625,0
0.542969,-24.5391,-0.390625,0
0.300781,93.6902,-0.546875,1
0.40625,21.4502,-1.13281,1
0.507812,-23.3186,-0.117188,0
0.28125,95.7676,-0.15625,1
0.492188,-22.0469,0.078125,0
0.222656,-10.4333,-0.195312,1
0.503906,-19.0773,0.507812,0
0.273438,-2.40843,-0.546875,1
0.382812,-22.9915,-1.83594,1
0.421875,-24.5372,-0.15625,1
0.496094,-18.3628,0.3125,0
0.601562,-21.3375,0.0,0
0.324219,190.746,-0.195312,1
0.539062,-19.0847,-0.0390625,0
0.277344,175.779,-0.390625,1
0.277344,92.7935,-1.36719,1
0.246094,-13.4307,-1.36719,1
0.429688,-19.819,-0.15625,0
0.34375,4.5264,-0.429688,1
0.535156,-18.256,-0.273438,0
0.226562,102.038,-0.15625,1
0.46875,-16.7964,-0.15625,0
0.566406,-25.5446,0.117188,0
0.382812,-20.5717,-0.195312,0
0.488281,-23.4805,0.0,0
0.523438,-15.192,0.273438,0
0.355469,190.078,-0.546875,1
0.28125,95.9346,-1.40625,1
0.421875,-19.7168,-0.078125,0
0.28125,95.7676,-0.15625,1
0.300781,191.434,-0.234375,1
0.457031,-22.3019,0.273438,0
0.585938,-26.8189,-0.234375,0
0.226562,-11.1008,-0.273438,1
0.3125,-23.4329,-0.46875,1
0.21875,163.756,-0.15625,1
0.339844,-21.6006,0.0,0
0.378906,-19.8413,-0.117188,0
0.246094,167.085,-0.3125,1
0.324219,-21.9074,-0.234375,0
0.238281,186.584,-0.195312,1
0.578125,-19.7113,0.117188,0
0.335938,-21.8905,-0.117188,0
0.371094,98.7044,-0.273438,1
0.386719,-18.5711,-0.117188,0
0.503906,-23.4462,-0.15625,0
0.4375,101.65,-1.01562,1
0.402344,-21.8867,0.195312,0
0.511719,-19.5034,0.273438,0
0.476562,-21.0206,0.3125,0
0.558594,-20.2322,-0.273438,0
0.492188,56.6589,-0.820312,1
0.292969,187.537,-0.429688,1
0.273438,96.7316,-0.507812,1
0.230469,158.805,-0.703125,1
0.664062,-20.2844,0.351562,0
0.296875,-26.1001,0.0,0
0.253906,4.865,-0.351562,1
0.308594,-22.2395,0.0,0
0.394531,-26.3457,0.0,0
0.378906,-18.361,0.234375,0
0.542969,-18.7834,-0.0390625,0
0.457031,186.314,-0.507812,1
0.519531,-20.5157,0.234375,0
0.296875,-22.1319,-0.429688,1
0.5625,-11.3521,0.0,0
0.757812,-7.44166,-0.078125,0
0.320312,-21.8716,0.390625,0
0.355469,0.442382,-1.52344,1
0.554688,-19.2124,-0.351562,0
0.21875,-19.1809,-0.546875,1
0.273438,63.5293,-0.703125,1
0.375,-18.7557,-0.273438,0
0.644531,-18.9478,0.0,0
0.425781,91.2171,-0.351562,1
0.601562,-16.2656,0.0,0
0.21875,183.466,-0.429688,1
0.492188,-21.1237,-0.234375,0
0.164062,85.8699,-0.546875,1
0.496094,-18.8148,-0.3125,0
0.339844,-20.4149,-0.195312,0
0.40625,98.4975,-0.585938,1
0.5625,-11.3521,0.0,0
0.359375,160.201,-0.3125,1
0.246094,188.756,-0.78125,1
0.492188,-13.886,0.0,0
0.433594,-20.927,0.351562,0
0.335938,-17.9102,0.3125,0
0.570312,-20.0701,0.0,0
0.277344,6.44115,-0.15625,1
0.265625,188.8,-0.390625,1
0.289062,82.0784,-0.195312,1
0.292969,176.226,-0.195312,1
0.28125,10.7482,-1.09375,1
0.382812,-22.1602,0.3125,0
0.46875,159.831,-0.273438,1
0.378906,33.1821,-1.32812,1
0.367188,100.215,-1.91406,1
0.3125,194.016,-0.546875,1
0.613281,-20.4672,-0.351562,0
0.480469,98.0063,-1.44531,1
0.351562,178.094,-0.234375,1
0.253906,94.1336,-0.507812,1
0.660156,-5.01418,0.234375,0
0.589844,-20.3366,-0.351562,0
0.367188,79.2144,-0.507812,1
0.273438,-4.95977,-0.820312,1
0.210938,171.31,-0.273438,1
0.25,10.4422,-0.546875,1
0.558594,-21.8867,-0.234375,0
0.253906,190.631,-0.234375,1
0.246094,167.085,-0.3125,1
0.402344,-28.9715,0.0,0
0.289062,16.1618,-0.351562,1
0.308594,-19.4329,-0.273438,0
0.300781,-22.3132,0.351562,0
0.570312,-24.7661,0.15625,0
0.300781,1.18384,-1.13281,1
0.453125,-16.6448,0.15625,0
0.425781,85.9348,-0.546875,1
0.320312,-19.5683,0.0,0
0.441406,-19.0014,0.351562,0
0.371094,-21.593,-0.234375,1
0.308594,-23.1987,-0.195312,0
0.382812,170.41,-0.976562,1
0.484375,73.2402,-0.15625,1
0.457031,-16.8877,0.117188,0
0.289062,185.409,-0.390625,1
0.398438,191.267,-0.273438,1
0.628906,-17.2535,0.0,0
0.277344,184.639,-0.46875,1
0.433594,-16.5116,-0.195312,0
0.472656,159.93,-0.546875,1
0.554688,-18.7224,-0.273438,0
0.527344,-16.7032,0.234375,0
0.28125,176.504,-0.390625,1
0.359375,89.6363,-0.546875,1
0.234375,172.736,-0.15625,1
0.535156,-20.8091,0.078125,0
0.269531,-11.1828,-0.3125,1
0.222656,-3.60435,-0.3125,1
0.460938,-18.0241,-0.3125,0
0.460938,14.205,-0.351562,1
0.652344,-20.1279,0.0,0
0.554688,-20.303,-0.15625,0
0.460938,-19.7503,-0.195312,0
0.503906,-20.059,-0.195312,0
0.523438,-12.3473,-0.0390625,0
0.535156,-24.1916,-0.117188,0
0.503906,-20.2303,-0.195312,0
0.324219,76.1447,-0.351562,1
0.410156,-19.1069,-0.15625,0
0.460938,-21.8057,-0.078125,0
0.359375,102.458,-1.52344,1
0.238281,165.293,-0.351562,1
0.207031,90.7939,-0.351562,1
0.394531,-20.3496,-0.195312,0
0.3125,193.589,-1.32812,1
0.339844,188.547,-0.46875,1
0.398438,84.0601,-0.195312,1
0.253906,-3.89698,-0.195312,1
0.25,7.4928,-0.46875,1
0.347656,1.70682,-1.05469,1
0.730469,15.0489,0.117188,0
0.488281,-20.9963,-0.195312,0
0.523438,-23.8662,0.0,0
0.230469,-3.79008,-0.390625,1
0.4375,102.58,-2.26562,1
0.273438,98.6443,-0.15625,1
0.46875,-20.1893,-0.195312,0
0.273438,21.1705,-0.390625,1
0.640625,-19.9083,0.0,0
0.742188,0.634729,0.0390625,0
0.320312,99.8383,-0.390625,1
0.273438,161.746,-0.195312,1
0.445312,-22.0469,-0.15625,0
0.492188,-21.5611,-0.195312,0
0.347656,102.133,-0.625,1
0.308594,87.1855,-0.234375,1
0.347656,101.218,-0.234375,1
0.410156,-21.163,0.351562,0
0.5,-18.2486,0.273438,0
0.433594,-16.9096,0.3125,0
0.40625,-29.9596,0.0,0
0.445312,176.425,-1.13281,1
0.359375,-20.0273,0.273438,0
0.554688,-17.1071,0.351562,0
0.554688,-16.2492,0.0,0
0.484375,0.375936,-1.32812,1
0.253906,4.865,-0.351562,1
0.285156,98.7893,-0.390625,1
0.554688,-20.018,-0.390625,0
0.308594,104.505,-0.234375,1
0.171875,180.694,-0.195312,1
0.347656,180.965,-0.546875,1
0.261719,98.0081,-0.234375,1
0.222656,-10.4333,-0.195312,1
0.472656,-20.0404,-0.234375,0
0.363281,100.629,-1.40625,1
0.273438,16.8877,-0.625,1
0.246094,10.8123,-0.703125,1
0.460938,199.998,-0.507812,1
0.566406,-18.4697,-0.0390625,0
0.300781,107.266,-0.742188,1
0.347656,99.8099,-1.48438,1
0.335938,98.593,-1.64062,1
0.402344,-23.9025,0.351562,0
0.304688,16.3804,-0.390625,1
0.472656,-20.9157,0.3125,0
0.246094,-2.02347,-0.46875,1
0.585938,-16.0235,-0.078125,0
0.226562,-11.1008,-0.273438,1
0.394531,86.8406,-0.585938,1
0.480469,-20.2489,0.3125,0
0.53125,-18.0591,0.234375,0
0.226562,93.3696,-0.3125,1
0.402344,-23.1702,0.351562,0
0.5625,-21.5028,-0.234375,0
0.652344,-19.2087,0.0390625,0
0.277344,164.195,-0.46875,1
0.253906,96.5503,-1.21094,1
0.480469,116.909,-0.585938,1
0.304688,-23.9542,-0.195312,0
0.464844,93.9425,-0.351562,1
0.445312,-29.0455,0.0,0
0.472656,-24.2683,-0.195312,1
0.386719,-21.5084,0.351562,0
0.480469,14.4649,-0.78125,1
0.296875,87.1435,-0.195312,1
0.546875,-19.6147,0.3125,0
0.277344,6.61538,-0.585938,1
0.320312,-19.793,-0.234375,0
0.257812,165.71,-1.09375,1
0.328125,98.1282,-1.52344,1
0.425781,189.432,-0.273438,1
0.417969,87.6423,-1.05469,1
0.414062,-22.0696,-0.15625,0
0.511719,-21.947,0.0,0
0.394531,-22.4891,-0.15625,0
0.332031,17.5339,-0.351562,1
0.28125,186.552,-0.390625,1
0.554688,-10.8034,0.0,0
0.703125,-19.3977,0.234375,0
0.34375,197.637,-0.15625,1
0.378906,-28.5228,0.0390625,0
0.457031,-20.7249,0.351562,0
0.460938,-19.8525,0.273438,0
0.261719,-16.9919,-0.351562,1
0.441406,-24.3221,0.273438,0
0.445312,-29.0455,0.0,0
0.511719,-20.4989,0.117188,0
0.265625,187.946,-1.09375,1
0.367188,79.1219,-0.3125,1
0.3125,187.583,-0.390625,1
0.226562,-28.8237,0.195312,0
0.570312,-24.8547,-0.0390625,0
0.351562,7.76271,-0.898438,1
0.382812,-20.9494,-0.3125,0
0.296875,193.807,-0.234375,1
0.527344,-19.7261,0.0,0
0.445312,181.766,-0.585938,1
0.410156,-18.5176,-0.234375,0
0.234375,169.236,-0.195312,1
0.371094,-24.6044,0.273438,0
0.234375,168.037,-0.234375,1
0.148438,85.0648,-0.234375,1
0.472656,-22.1791,0.0390625,0
0.335938,-6.39716,-0.820312,1
0.398438,9.81167,-1.01562,1
0.230469,158.805,-0.703125,1
0.460938,-18.9589,-0.234375,0
0.316406,3.33808,-1.13281,1
0.300781,174.578,-0.3125,1
0.511719,-22.3699,-0.117188,0
0.25,183.907,-0.15625,1
0.613281,-20.208,0.0,0
0.269531,6.4693,-0.3125,1
0.511719,-20.97,0.273438,0
0.25,-4.98434,-0.195312,1
0.554688,-22.8244,-0.195312,0
0.453125,-20.9569,-0.195312,0
0.511719,-22.6121,0.0,0
0.488281,-19.0717,0.273438,0
0.484375,-24.5525,0.0390625,0
0.476562,-18.5785,0.15625,0
0.257812,-5.70262,-0.429688,1
0.285156,77.1385,-0.820312,1
0.488281,-22.9174,-0.195312,0
0.257812,5.39343,-0.3125,1
0.375,-30.1637,0.0,0
0.347656,177.604,-0.15625,1
0.53125,-21.0599,0.0390625,0
0.648438,-20.3664,0.0,0
0.328125,22.0696,-0.46875,1
0.214844,181.509,-0.234375,1
0.304688,-23.0504,-0.195312,0
0.421875,191.122,-0.390625,1
0.292969,97.6639,-0.273438,1
0.414062,-21.3018,0.351562,0
0.421875,8.72032,-2.10938,1
0.523438,-18.1327,0.390625,0
0.375,9.51723,-0.546875,1
0.402344,178.762,-0.15625,1
0.300781,-20.9288,-0.234375,0
0.335938,100.467,-0.585938,1
0.292969,-21.9998,0.0,0
0.441406,-19.8488,0.3125,0
0.523438,-15.8944,0.3125,0
0.492188,-21.3488,-0.0390625,0
0.472656,101.716,-0.585938,1
0.3125,-20.1595,-0.15625,0
0.453125,-24.5199,0.0,0
0.234375,94.4755,-0.351562,1
0.425781,7.387,-0.3125,1
0.355469,89.5314,-0.585938,1
0.367188,-5.32494,-1.25,1
0.417969,103.609,-1.21094,1
0.378906,-31.6535,-0.0390625,0
0.476562,-21.7153,0.15625,0
0.46875,-16.1272,0.390625,0
0.203125,179.785,-0.273438,1
0.59375,-15.2754,0.0,0
0.390625,-4.91414,-1.28906,1
0.542969,-20.5325,0.273438,0
0.492188,-21.7304,0.078125,0
0.296875,7.16666,-0.273438,1
0.300781,87.231,-0.273438,1
0.269531,-6.38484,-0.703125,1
0.496094,-18.0113,0.117188,0
0.421875,178.319,-0.390625,1
0.433594,-23.1321,0.0,0
0.453125,-20.4298,0.351562,0
0.445312,176.425,-1.13281,1
0.382812,73.7745,-0.585938,1
0.292969,-2.91781,-0.9375,1
0.453125,-19.5164,0.234375,0
0.269531,173.281,-0.234375,1
0.269531,189.813,-0.195312,1
0.453125,-18.4955,0.078125,0
0.367188,1.65259,-1.13281,1
0.492188,190.885,-0.703125,1
0.398438,185.162,-0.15625,1
0.414062,179.199,-0.546875,1
0.640625,-15.6818,0.0,0
0.324219,-17.6733,-0.0390625,0
0.226562,-1.60886,-0.195312,1
0.28125,7.04507,-0.195312,1
0.484375,-24.0269,0.0,0
0.640625,-15.6818,0.0,0
0.417969,-21.6777,0.195312,0
0.277344,8.57529,-0.3125,1
0.441406,-19.6685,-0.117188,0
0.625,-14.1292,0.0,0
0.40625,185.209,-0.15625,1
0.398438,-18.7446,0.390625,0
0.402344,-28.9715,0.0,0
0.648438,-24.5314,-0.351562,0
0.546875,-0.89878,0.0,0
0.496094,-24.3067,-0.273438,1
0.550781,-19.3402,0.15625,0
0.589844,-16.4077,0.234375,0
0.460938,100.636,-0.546875,1
0.398438,191.267,-0.273438,1
0.292969,87.6108,-0.15625,1
0.394531,-19.0199,-0.195312,0
0.441406,-21.898,0.273438,0
0.390625,-21.5423,-0.351562,1
0.539062,-21.1143,0.0,0
0.5,-19.728,-0.195312,0
0.640625,-15.6818,0.0,0
0.253906,-3.89698,-0.195312,1
0.351562,167.631,-0.273438,1
0.496094,-24.3067,-0.273438,1
0.4375,174.334,-0.234375,1
0.339844,-17.1364,-0.234375,0
0.347656,1.34824,-0.46875,1
0.328125,88.8984,-0.15625,1
0.433594,100.949,-0.78125,1
0.246094,92.069,-0.898438,1
0.527344,-9.62362,-0.0390625,0
0.476562,-21.2249,0.0,0
0.578125,-12.6983,-0.390625,0
0.394531,194.234,-0.390625,1
0.507812,-18.824,0.351562,0
0.339844,190.778,-0.429688,1
0.488281,117.781,-0.859375,1
0.292969,182.9,-0.15625,1
0.296875,-22.3208,0.0390625,0
0.335938,69.1292,-0.351562,1
0.210938,181.116,-0.273438,1
0.421875,78.8172,-0.3125,1
0.253906,92.6185,-0.234375,1
0.609375,-21.1143,0.0390625,0
0.234375,172.736,-0.15625,1
0.265625,-8.3119,-0.273438,1
0.3125,177.847,-0.390625,1
0.246094,-5.79927,-0.15625,1
0.550781,-24.9993,-0.078125,0
0.375,-21.0768,0.390625,0
0.480469,197.732,-0.46875,1
0.628906,-17.2535,0.0,0
0.660156,-17.7834,0.3125,0
0.484375,32.0528,-1.52344,1
0.304688,102.878,-0.429688,1
0.585938,-19.2661,0.273438,0
0.269531,92.3734,-0.390625,1
0.324219,0.769376,-1.01562,1
0.617188,-18.8887,0.0,0
0.335938,184.191,-0.273438,1
0.488281,-2.45219,-2.03125,1
0.472656,101.716,-0.585938,1
0.40625,185.209,-0.15625,1
0.261719,93.1034,-1.09375,1
0.484375,-17.521,0.117188,0
0.304688,4.76849,-0.15625,1
0.394531,-26.3457,0.0,0
0.5,-19.728,-0.195312,0
0.488281,-21.0375,-0.078125,0
0.269531,183.422,-0.429688,1
0.488281,58.9791,-0.898438,1
0.207031,182.54,-0.3125,1
0.4375,101.65,-1.01562,1
0.421875,-21.2793,-0.273438,0
0.296875,87.1435,-0.195312,1
0.425781,-19.0255,0.0,0
0.300781,-21.531,0.0390625,0
0.539062,-24.6525,-0.0390625,0
0.378906,-22.3151,0.351562,0
0.285156,-15.6073,-1.28906,1
0.265625,93.3048,-0.625,1
0.304688,-13.3624,-0.429688,1
0.300781,107.266,-0.742188,1
0.25,166.163,-1.01562,1
0.398438,9.43037,-0.546875,1
0.546875,-19.6147,0.3125,0
0.558594,-21.469,-0.195312,0
0.269531,183.422,-0.429688,1
0.386719,9.58461,-1.13281,1
0.476562,-19.9548,0.234375,0
0.507812,-22.5307,0.0,0
0.253906,92.1582,-0.820312,1
0.386719,-29.0335,0.0,0
0.492188,-24.0614,0.0,0
0.492188,-19.1698,-0.234375,0
0.523438,-15.192,0.273438,0
0.320312,-25.2349,0.351562,0
0.351562,-24.0346,0.0,0
0.367188,101.747,-1.40625,1
0.289062,7.18252,-0.15625,1
0.222656,6.47634,-0.273438,1
0.398438,-21.2775,0.0,0
0.386719,10.5987,-0.46875,1
0.421875,191.122,-0.390625,1
0.21875,165.891,-0.234375,1
0.441406,-23.3967,0.273438,0
0.421875,151.517,-0.234375,1
0.359375,181.955,-0.507812,1
0.550781,-22.9307,-0.15625,0
0.339844,89.2201,-0.390625,1
0.226562,102.038,-0.15625,1
0.507812,-20.0478,0.0,0
0.410156,-22.0149,0.273438,0
0.164062,85.8699,-0.546875,1
0.378906,105.544,-1.21094,1
0.351562,100.85,-1.83594,1
0.445312,-10.8087,-0.742188,1
0.355469,103.459,-0.234375,1
0.632812,-21.4295,0.0,0
0.429688,77.896,-0.273438,1
0.367188,184.116,-0.429688,1
0.390625,-18.4531,-0.078125,0
0.300781,-21.0581,-0.15625,0
0.53125,-17.5871,0.15625,0
0.3125,-4.96504,-0.820312,1
0.492188,56.6589,-0.820312,1
