Distance,Angle,Velocity,Label
0.375,-18.501,-0.234375,0
0.40625,-26.7484,0.0,0
0.402344,-31.8282,0.0,0
0.347656,-16.5116,-0.0390625,0
0.484375,-19.5813,-0.273438,0
0.394531,-20.8802,0.0,0
0.417969,-20.8746,-0.234375,0
0.375,-24.6814,-0.0390625,0
0.386719,-17.8495,-0.117188,0
0.457031,-177.912,0.195312,0
0.351562,-21.9772,0.390625,0
0.484375,-18.68,-0.351562,0
0.328125,-19.9994,0.0,0
0.425781,-177.091,0.0,0
0.296875,-179.264,0.234375,0
0.417969,-176.446,0.0,0
0.394531,-20.2881,-0.273438,0
0.382812,-22.8434,-0.0390625,0
0.398438,-26.8346,0.0,0
0.472656,-19.0477,0.3125,0
0.347656,-19.9138,0.3125,0
0.488281,-21.2643,0.0,0
0.363281,-178.741,0.273438,0
0.417969,-16.4442,0.0,0
0.5,-173.532,-0.0390625,0
0.386719,-23.2786,0.0,0
0.390625,-24.0863,0.0,0
0.335938,-21.015,-0.15625,0
0.457031,-17.89,0.351562,0
0.421875,-21.6664,-0.0390625,0
0.410156,-21.6081,0.15625,0
0.402344,71.709,0.195312,0
0.34375,-18.2615,-0.0390625,0
0.394531,-20.8802,0.0,0
0.378906,-23.7229,0.0,0
0.453125,-21.3976,0.078125,0
0.480469,-21.5554,0.15625,0
0.34375,-21.1462,0.46875,0
0.378906,-20.7829,-0.234375,0
0.328125,-18.1971,0.546875,0
0.480469,-21.5949,0.0,0
0.460938,-21.4652,-0.117188,0
0.382812,-20.624,-0.0390625,0
0.34375,-19.6426,0.351562,0
0.496094,-19.1624,-0.273438,0
0.359375,-175.219,0.078125,0
0.433594,-20.6502,-0.234375,0
0.421875,-22.7675,0.351562,0
0.394531,-32.9276,0.0,0
0.359375,-21.03,0.351562,0
0.414062,-20.8839,-0.117188,0
0.421875,-177.992,0.234375,0
0.433594,-22.2905,-0.117188,0
0.382812,-18.1492,-0.15625,0
0.429688,-177.334,0.0390625,0
0.371094,-28.6762,0.0,0
0.488281,-19.1939,-0.15625,0
0.425781,-19.6221,0.273438,0
