Distance,Angle,Velocity,Label
0.363281,3.27853,0.273438,1
0.207031,179.488,1.28906,1
0.226562,175.952,0.976562,1
0.496094,-20.4616,0.0390625,0
0.34375,-24.0748,-0.234375,0
0.488281,-15.9798,0.3125,0
0.414062,-16.4515,0.234375,0
0.28125,91.1086,0.898438,1
0.488281,174.686,1.25,1
0.210938,82.4278,1.25,1
0.21875,156.596,0.664062,1
0.394531,-20.4597,1.21094,1
0.210938,173.52,0.859375,1
0.363281,-21.238,-0.195312,0
0.234375,184.162,0.46875,1
0.386719,-16.2492,0.0,0
0.269531,67.3689,0.507812,1
0.210938,177.334,0.9375,1
0.265625,186.941,0.585938,1
0.421875,-18.8683,-0.3125,0
0.347656,-19.728,0.3125,0
0.238281,72.8526,0.390625,1
0.324219,156.714,0.546875,1
0.46875,-19.7001,-0.273438,0
0.324219,0.215069,0.664062,1
0.375,-20.4037,-0.234375,0
0.296875,174.663,1.44531,1
0.476562,-22.0809,0.195312,0
0.5,-10.3533,0.234375,0
0.433594,-13.5764,0.507812,1
0.203125,163.415,0.820312,1
0.203125,170.328,0.742188,1
0.351562,-23.9408,0.0,0
0.28125,156.571,0.742188,1
0.269531,91.7943,0.78125,1
0.234375,-18.2836,0.429688,0
0.203125,86.6637,0.859375,1
0.214844,148.681,0.546875,1
0.277344,80.4455,0.976562,1
0.210938,163.474,0.820312,1
0.371094,-21.0899,-0.15625,0
0.214844,180.472,0.9375,1
0.234375,78.3445,0.429688,1
0.359375,-22.0564,-0.195312,0
0.300781,-20.8951,0.429688,0
0.496094,-18.9867,-0.117188,0
0.3125,-12.9548,0.820312,1
0.347656,55.7733,0.664062,1
0.402344,-18.026,-0.234375,0
0.300781,90.7204,0.585938,1
0.203125,177.052,0.859375,1
0.207031,81.1169,1.32812,1
0.203125,170.05,0.703125,1
0.21875,156.99,0.546875,1
0.1875,-5.79049,0.390625,1
0.3125,67.5734,0.585938,1
0.261719,77.989,0.859375,1
0.429688,-6.3004,0.742188,1
0.460938,-19.8004,-0.117188,0
0.210938,157.371,0.703125,1
0.402344,-21.2043,0.3125,0
0.273438,79.4493,1.44531,1
0.3125,-25.6047,-0.195312,0
0.261719,69.0375,0.9375,1
0.28125,184.726,0.46875,1
0.28125,59.4188,0.625,1
0.320312,-21.7963,-0.15625,0
0.207031,163.019,0.898438,1
0.214844,178.758,0.820312,1
0.488281,-17.4349,0.273438,0
0.273438,89.2918,0.664062,1
0.234375,95.62,1.05469,1
0.484375,-17.098,-0.234375,0
0.21875,84.9402,1.17188,1
0.285156,101.047,0.46875,1
0.273438,77.701,0.78125,1
0.222656,175.928,0.46875,1
0.21875,151.983,0.742188,1
0.3125,-19.105,-0.0390625,0
0.210938,88.204,0.507812,1
0.460938,-16.9626,0.507812,1
0.460938,-20.71,-0.195312,0
0.207031,68.7601,0.546875,1
0.207031,180.448,1.40625,1
0.453125,-19.8804,-0.3125,0
0.226562,81.1611,0.351562,1
0.449219,-18.983,0.195312,0
0.203125,171.067,0.507812,1
0.253906,-0.823585,0.117188,1
0.339844,-22.2489,-0.0390625,0
0.480469,-19.5535,-0.195312,0
0.222656,184.362,0.742188,1
0.472656,-23.1797,-0.0390625,0
0.296875,78.6318,0.625,1
0.414062,-22.7922,0.078125,0
0.328125,157.859,0.507812,1
0.410156,-18.8332,0.234375,0
0.441406,-19.0828,-0.273438,0
0.324219,176.343,0.625,1
0.203125,161.436,0.625,1
0.25,59.9333,0.664062,1
0.421875,-18.8425,0.351562,0
0.210938,86.294,0.625,1
0.371094,-4.20374,0.117188,1
0.21875,92.8268,1.40625,1
0.371094,-28.6762,0.0,0
0.371094,-19.4385,-0.078125,0
0.203125,69.3741,1.05469,1
0.335938,-24.4008,0.0,0
0.226562,163.49,0.429688,1
0.21875,159.421,0.976562,1
0.375,-21.3751,-0.0390625,0
0.367188,-25.3819,0.0,0
0.433594,-21.9281,0.0390625,0
0.203125,168.212,0.898438,1
0.457031,-19.131,0.273438,0
0.265625,65.2686,0.664062,1
0.265625,81.4919,1.60156,1
0.390625,-29.9354,0.0,0
0.226562,79.1984,0.78125,1
0.441406,-19.4959,0.390625,0
0.367188,4.82815,0.78125,1
0.25,91.8398,0.742188,1
0.457031,-21.315,-0.078125,0
0.21875,83.242,0.976562,1
0.207031,177.653,0.859375,1
0.433594,-18.8702,-0.195312,0
0.246094,60.8805,0.9375,1
0.453125,-20.2284,-0.195312,0
0.5,-19.7744,-0.15625,0
0.335938,-26.3906,-0.078125,0
0.382812,102.362,0.820312,1
0.203125,89.6136,0.46875,1
0.289062,188.867,0.546875,1
0.265625,186.026,0.429688,1
0.21875,67.4996,0.820312,1
0.292969,185.005,0.585938,1
0.273438,-23.2577,0.507812,0
0.402344,-20.7567,-0.15625,0
0.242188,161.772,0.390625,1
0.464844,-21.2118,-0.078125,0
0.386719,-20.4373,-0.234375,0
0.273438,79.6591,0.429688,1
0.246094,163.425,0.507812,1
0.375,-21.2568,-0.195312,0
0.5,-22.4096,-0.117188,0
0.214844,84.9156,0.3125,1
0.234375,75.9212,0.664062,1
0.375,-25.231,0.0,0
0.203125,181.327,0.625,1
0.234375,87.9643,0.703125,1
0.5,-21.0768,-0.0390625,0
0.238281,77.7708,0.703125,1
0.351562,93.755,0.820312,1
0.214844,75.0941,0.78125,1
0.28125,187.66,0.546875,1
0.433594,-20.9532,-0.195312,0
0.28125,90.2763,0.46875,1
0.203125,150.063,0.898438,1
0.5,-16.7891,0.273438,0
0.203125,177.614,0.585938,1
0.261719,184.184,0.703125,1
0.238281,162.644,0.546875,1
0.222656,86.3869,0.390625,1
0.414062,-20.6427,0.273438,0
0.355469,-18.8961,0.351562,0
0.386719,-27.1033,0.0,0
0.441406,-20.3217,0.351562,0
0.273438,160.164,0.585938,1
0.5,-13.023,0.273438,0
0.238281,89.1135,0.976562,1
0.445312,11.9234,0.0,1
0.292969,85.0753,1.28906,1
0.265625,87.7753,0.703125,1
0.207031,94.5404,0.390625,1
0.253906,156.75,0.507812,1
0.222656,178.811,0.820312,1
0.210938,81.5821,0.3125,1
0.417969,-19.6555,0.351562,0
0.207031,182.246,0.976562,1
0.449219,-19.318,-0.273438,0
0.339844,59.8404,0.703125,1
0.382812,-22.181,0.0,0
0.230469,166.449,0.976562,1
0.234375,152.611,0.78125,1
0.390625,-17.5412,0.390625,0
0.257812,91.0282,1.32812,1
0.226562,154.024,0.507812,1
0.210938,153.607,0.703125,1
0.234375,152.659,0.46875,1
0.273438,161.455,0.429688,1
0.222656,88.6937,0.46875,1
0.367188,-20.596,-0.273438,0
0.382812,-25.0186,0.0,0
0.207031,154.608,0.859375,1
0.285156,167.549,0.429688,1
0.375,-21.5159,-0.15625,0
0.242188,-19.7205,0.429688,0
0.203125,81.1753,1.36719,1
0.402344,-22.1375,-0.15625,0
0.492188,-21.8867,-0.0390625,0
0.457031,3.12267,0.429688,1
0.234375,85.8822,0.46875,1
0.402344,98.8849,-0.664062,1
0.472656,-19.2624,0.351562,0
0.222656,87.4516,1.01562,1
0.4375,-20.6894,0.15625,0
0.359375,-22.0998,-0.0390625,0
0.285156,86.3536,0.46875,1
0.207031,86.2187,0.351562,1
0.339844,-24.9762,-0.0390625,0
0.367188,-19.728,0.0,0
0.332031,97.9481,0.585938,1
0.304688,161.497,0.742188,1
0.25,80.7043,0.78125,1
0.230469,-4.47203,0.078125,1
0.359375,-17.162,0.273438,0
0.335938,-21.4765,0.351562,0
0.210938,174.152,0.664062,1
0.257812,96.5784,0.820312,1
0.207031,177.121,0.351562,1
0.246094,76.132,0.976562,1
0.453125,-18.7243,-0.195312,0
0.222656,68.5836,1.09375,1
0.328125,-22.4929,-0.0390625,0
0.214844,75.0778,0.78125,1
0.417969,-19.5423,-0.273438,0
0.207031,165.177,0.9375,1
0.402344,-19.0033,-0.0390625,0
0.367188,-20.1856,-0.273438,0
0.292969,59.433,0.429688,1
0.175781,-2.7795,0.273438,1
0.382812,-19.676,0.0,0
0.492188,-14.9005,0.234375,0
0.261719,86.9071,0.976562,1
0.464844,-21.3751,0.351562,0
0.464844,-18.0701,0.351562,0
0.304688,158.993,0.546875,1
0.308594,157.139,0.664062,1
0.464844,-20.4933,0.390625,0
0.46875,-18.9201,-0.195312,0
0.351562,8.18116,0.546875,1
0.339844,156.124,0.546875,1
0.363281,-21.5968,-0.234375,0
0.328125,-23.2386,0.0,0
0.203125,164.275,0.9375,1
0.421875,-20.5082,-0.078125,0
0.285156,191.136,0.585938,1
0.464844,-23.0979,0.0,0
0.210938,162.226,0.742188,1
0.460938,-19.7038,0.273438,0
0.25,70.6338,1.32812,1
0.375,-20.5736,-0.234375,0
0.417969,-16.948,0.234375,0
0.222656,77.0075,0.976562,1
