Distance,Angle,Velocity,Label
0.4375,-21.996,-0.078125,0
0.355469,159.026,0.546875,1
0.363281,-21.5968,-0.234375,0
0.4375,-20.8914,0.46875,0
0.28125,185.587,0.429688,1
0.230469,80.3941,0.898438,1
0.496094,-13.0284,0.234375,0
0.363281,-22.1847,-0.195312,0
0.414062,-27.2921,0.0,0
0.300781,-5.40572,0.429688,1
0.476562,-20.7305,-0.117188,0
0.492188,0.321731,-0.0390625,1
0.457031,-17.2169,-0.273438,0
0.410156,-18.7298,0.195312,0
0.191406,-10.4813,0.546875,1
0.46875,-6.88654,-0.117188,1
0.382812,-18.4439,-0.234375,0
0.472656,-19.1772,-0.234375,0
0.417969,-18.6615,-0.15625,0
0.449219,-18.5914,-0.234375,0
0.410156,-20.3235,-0.234375,0
0.386719,-23.0504,0.0,0
0.457031,-21.4972,-0.0390625,0
0.296875,-17.0486,-0.117188,0
0.347656,-27.5127,0.0,0
0.335938,3.06839,0.0,1
0.445312,-19.9064,-0.195312,0
0.375,-18.094,-0.078125,0
0.21875,92.6902,0.820312,1
0.386719,-17.8495,-0.117188,0
0.421875,-18.0591,-0.273438,0
0.421875,-17.3524,-0.273438,0
0.398438,-30.2608,0.0,0
0.480469,-18.0628,-0.273438,0
0.402344,-17.732,-0.195312,0
0.453125,-21.881,0.0,0
0.347656,-24.1801,-0.078125,0
0.492188,-22.1187,-0.117188,0
0.191406,-1.18908,0.3125,1
0.320312,89.7028,0.546875,1
0.367188,-19.2717,0.0,0
0.457031,-11.6394,0.78125,1
0.417969,-17.6604,-0.195312,0
0.226562,-18.0223,0.390625,0
0.386719,-4.74919,0.507812,1
0.300781,-6.96756,1.05469,1
0.484375,2.18969,0.859375,1
0.269531,61.517,0.664062,1
0.355469,-21.4615,0.0,0
0.308594,-21.1012,-0.234375,0
0.378906,-20.2154,0.0,0
0.363281,-17.677,0.429688,0
0.332031,-3.90399,1.52344,1
0.253906,163.092,0.625,1
0.226562,158.413,0.507812,1
0.429688,-22.8244,0.0,0
0.429688,-29.2277,0.0,0
0.425781,-20.0701,-0.273438,0
0.214844,71.4436,0.859375,1
0.265625,8.09991,0.546875,1
0.496094,-18.4568,-0.273438,0
0.425781,-19.9399,-0.078125,0
0.335938,-19.3032,-0.0390625,0
0.359375,-16.3658,0.0,0
0.222656,73.2749,0.859375,1
